County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Wright County,Minnesota,27171,7457.4,5834.8,9310.3
Bastrop County,Texas,48021,7461.8,5125.1,10492.3
Coconino County,Arizona,4005,7473.8,6241.5,8881.2
Burke County,North Carolina,37023,7495.2,4802,10584.5
Eaton County,Michigan,26045,7501.1,5142.7,10301.6
Mckinley County,New Mexico,35031,7547.4,6378.5,8686.5
Adams County,Pennsylvania,42001,7553.3,5089.8,10601.5
Calvert County,Maryland,24009,7578.5,6307.9,8906.8
Ross County,Ohio,39141,7580.2,6239.6,9042.6
Johnson County,Iowa,19103,7593,5963.1,9554.5
Grant County,Washington,53025,7604.8,6175.2,9244.9
Talladega County,Alabama,1121,7631.4,5751.9,9664.1
Jones County,Mississippi,28067,7638.6,6085.5,9290.2
Bonneville County,Idaho,16019,7640.9,6166.6,9200.6
Albemarle County,Virginia,51003,7656.2,5762.2,10308.7
Rogers County,Oklahoma,40131,7664.3,5442.1,10348.6
Lawrence County,Pennsylvania,42073,7697.3,5191.2,10684.1
Laurens County,South Carolina,45059,7701.2,5713.4,9732.4
Grays Harbor County,Washington,53027,7724.4,6074.5,9628.3
Muskingum County,Ohio,39119,7774.3,6227.2,9422.3
Josephine County,Oregon,41033,7790.8,5710.2,10083.8
Pottawattamie County,Iowa,19155,7822.6,6065.2,9520.6
Lee County,Mississippi,28081,7841.1,6238.9,10125.7
Augusta County,Virginia,51015,7863.7,5812.6,9920.4
Ector County,Texas,48135,7883.3,4686.2,12419.6
Ontario County,New York,36069,7883.7,5722.8,10642
Chittenden County,Vermont,50007,7916.3,6683,9246.1
Cullman County,Alabama,1043,7952.7,5484.8,10720
Cape May County,New Jersey,34009,7982.1,5759.4,10599.6
Bartow County,Georgia,13015,7985.2,5512.8,10736.8
Putnam County,Florida,12107,7996,6187.7,9868
Scott County,Minnesota,27139,7999.4,6295.9,9969.6
Kankakee County,Illinois,17091,8013.1,4834.5,11867
Jefferson County,New York,36045,8020.7,6494.5,9454.1
Madison County,Mississippi,28089,8053.4,5902.6,10447.5
Clinton County,New York,36019,8063.3,6346,9848.9
Miami County,Ohio,39109,8069.6,5594.7,11070.5
Walton County,Florida,12131,8094.8,6401.7,10149.7
Lycoming County,Pennsylvania,42081,8095.3,5628,11232.3
Warren County,Kentucky,21227,8107.8,6099.1,10951.5
Apache County,Arizona,4001,8158.8,7265.6,9201.2
Kendall County,Illinois,17093,8184.2,5048.1,11855.8
Cattaraugus County,New York,36009,8200.4,6373.8,10148.9
Orange County,North Carolina,37135,8210.5,5324.2,11750.3
Harrison County,West Virginia,54033,8237,6670.1,9914.4
Ashtabula County,Ohio,39007,8247.7,6145.3,10728.5
Henderson County,North Carolina,37089,8248.7,5544.4,11363.3
Chemung County,New York,36015,8267.6,6350.1,10342.4
Midland County,Texas,48329,8303.5,4851.7,12533.7
Lauderdale County,Mississippi,28075,8308.2,6923.1,9874.9
Pennington County,South Dakota,46103,8328.4,7197.8,9578.2
Nassau County,Florida,12089,8350.1,6828.5,10136.8
Santa Fe County,New Mexico,35049,8373,6945.4,9990.3
Hanover County,Virginia,51085,8376.9,6016.5,11103.5
Georgetown County,South Carolina,45043,8402,6644.4,10311.7
Lasalle County,Illinois,17099,8446.2,5452.2,12065.6
Elmore County,Alabama,1051,8452.8,6444.6,11256.1
Jefferson County,Arkansas,5069,8463.7,6992.5,10000.2
Sheboygan County,Wisconsin,55117,8469.3,6148.6,11561.2
Wayne County,Ohio,39169,8475,6252.4,10940.5
St. Clair County,Alabama,1115,8476.9,6242.5,10883.8
Suffolk City,Virginia,51800,8484.5,6463,10966.5
Cecil County,Maryland,24015,8537.7,7153.7,10043.6
Raleigh County,West Virginia,54081,8537.7,6894.7,10229.9
Alexandria City,Virginia,51510,8584.2,6172.3,11536.2
Daviess County,Kentucky,21059,8588.2,6440.8,11002.3
Clarke County,Georgia,13059,8591.7,6449.6,11297
Scioto County,Ohio,39145,8604.5,6986.3,10382.9
Gregg County,Texas,48183,8615.9,5036.3,12968.5
Glynn County,Georgia,13127,8627.5,6347.7,11027.1
Craighead County,Arkansas,5031,8650.2,6745,10995.4
Humboldt County,California,6023,8655.5,5560.8,12937.8
Allegan County,Michigan,26005,8715.2,6194.5,11453.2
Marshall County,Alabama,1095,8724.9,6062.5,11663
Tazewell County,Illinois,17179,8749.5,5527.1,12967.6
Cabell County,West Virginia,54011,8792.9,7243.6,10469.5
Douglas County,Oregon,41019,8843.2,6692.6,11551.5
Wagoner County,Oklahoma,40145,8880.8,6568.5,11403.5
Caldwell County,North Carolina,37027,8881.6,5899.5,12420.5
Sevier County,Tennessee,47155,8887.8,5956.7,12404.6
Hardin County,Kentucky,21093,8900.7,6478.3,11488.5
Cowlitz County,Washington,53015,8902.9,7064.9,10737.5
Hampshire County,Massachusetts,25015,8915,6574.9,11550.2
Craven County,North Carolina,37049,8925.2,6113.3,11998.9
Lauderdale County,Alabama,1077,8959.2,6330.6,12155.6
Skagit County,Washington,53057,8960.2,6756.4,11463.6
Kaufman County,Texas,48257,8976.4,5446.2,13246.3
Roanoke City,Virginia,51770,9043,6708.7,11446.3
Nash County,North Carolina,37127,9048.5,5809.8,13383.9
Monroe County,Indiana,18105,9064.6,6851,11816.5
Angelina County,Texas,48005,9066.7,7756.9,10471.3
Washington County,Rhode Island,44009,9103.6,7914.4,10413.1
Ascension Parish,Louisiana,22005,9144.2,6778.7,11626.7
Dougherty County,Georgia,13095,9154.3,6890.6,11795.4
Olmsted County,Minnesota,27109,9184.8,7275.5,11318.1
Fayette County,Georgia,13113,9193.8,6596,12031.1
Newton County,Georgia,13217,9221.3,6150,12561.8
Grayson County,Texas,48181,9223.6,5693.6,13864.3
Steuben County,New York,36101,9242.2,7133.6,11575.2
Woodbury County,Iowa,19193,9310.4,7749.9,11049
Vigo County,Indiana,18167,9349.3,7133.9,11757.8
Wicomico County,Maryland,24045,9351.3,7831.5,10890.8
Androscoggin County,Maine,23001,9354.4,8072.9,10787.3
St. Lawrence County,New York,36089,9377.4,7876.8,11201.5
Washington County,Wisconsin,55131,9463.2,6635.8,13099
Wood County,West Virginia,54107,9479.8,7999.5,11177.7
Stearns County,Minnesota,27145,9490,7802.2,11254.8
Clark County,Indiana,18019,9497.4,6939.5,12362.2
Napa County,California,6055,9564.7,6263.6,14086.2
Lenawee County,Michigan,26091,9569.3,7130.7,12531.4
Black Hawk County,Iowa,19013,9570.9,7812.6,11252.7
Lancaster County,South Carolina,45057,9607.9,7495.3,12102.9
St. Marys County,Maryland,24037,9630.5,7979.7,11176.3
Franklin County,Missouri,29071,9649.2,6840.9,13006.4
Merrimack County,New Hampshire,33013,9650.8,8097.8,11265.3
Lowndes County,Georgia,13185,9671,7522.5,12026
Morgan County,Indiana,18109,9677.6,7683.3,11949.8
Randall County,Texas,48381,9771.4,6241.8,14148.6
Centre County,Pennsylvania,42027,9784.3,7010.2,13093.4
Garland County,Arkansas,5051,9790,7379.3,12087.9
Oswego County,New York,36075,9824.8,7551.3,12494.7
Saline County,Arkansas,5125,9833.8,7478.5,12719.2
Sandoval County,New Mexico,35043,9845.5,7729.3,12430.9
Spotsylvania County,Virginia,51177,9855.1,7190.5,12985.4
Tolland County,Connecticut,9013,9886.1,8121.9,11675.4
Faulkner County,Arkansas,5045,9902.1,7462.8,12558
Parker County,Texas,48367,9908.3,6176.7,14303.3
Whitfield County,Georgia,13313,9917.9,7507.7,12618.1
Boone County,Missouri,29019,9921.8,7321.9,12631.2
Maury County,Tennessee,47119,9951.6,7427.6,12813.3
Rockingham County,North Carolina,37157,9972.4,6339.4,13874.3
Bossier Parish,Louisiana,22015,9981.5,7239.5,13443.8
Jasper County,Missouri,29097,10064.8,7062.8,13372.5
Kings County,California,6031,10074.9,6412.5,14594.3
Guadalupe County,Texas,48187,10075.9,6657.2,14354.2
Taylor County,Texas,48441,10088.3,8159.4,12290.6
Strafford County,New Hampshire,33017,10139.5,8662.5,11684.6
Windham County,Connecticut,9015,10155.3,8589.5,11813.8
Bay County,Michigan,26017,10205.8,7349.9,13712.8
Cleveland County,North Carolina,37045,10251.9,7078.6,14408.4
Pickens County,South Carolina,45077,10280.9,7394.6,13710.6
Allen County,Ohio,39003,10298.7,8333.4,12306.4
Boone County,Kentucky,21015,10375,7686.3,13106.6
Columbia County,Georgia,13073,10409.2,7529.9,13815.5
Cochise County,Arizona,4003,10411.2,8666.1,12244.8
Mesa County,Colorado,8077,10454.3,8085.5,13038.5
Cambria County,Pennsylvania,42021,10468.7,7089.9,14548.8
Berkshire County,Massachusetts,25003,10469.9,8098.1,13226.5
Lafourche Parish,Louisiana,22057,10520.6,8276.2,13125.3
Houston County,Alabama,1069,10535,8265.7,12992.1
Mclean County,Illinois,17113,10587.2,6837.6,15139.8
Floyd County,Georgia,13115,10600.2,8020.1,13438.1
Carroll County,Georgia,13045,10618.2,7842.3,14020.1
Blair County,Pennsylvania,42013,10640.2,7260.7,14781.7
Marathon County,Wisconsin,55073,10782.1,8026.6,13960
Schuylkill County,Pennsylvania,42107,10784.3,6677.4,15604.5
Comanche County,Oklahoma,40031,10789.2,8517,13319.5
Sussex County,New Jersey,34037,10814.7,7752.8,14187.7
Livingston Parish,Louisiana,22063,10824,7903.9,13826.9
Navajo County,Arizona,4017,10828.2,9387.9,12416.4
Roanoke County,Virginia,51161,10837.4,8493.3,13563.4
Stafford County,Virginia,51179,10891.5,7989.3,13955.2
Middlesex County,Connecticut,9007,10896.2,8918,13024
Linn County,Oregon,41043,10918,8320.9,14074.2
Madera County,California,6039,10935.9,7025.3,16319.6
Madison County,Tennessee,47113,10935.9,8819.4,13170.8
Bradley County,Tennessee,47011,11014.8,8570.2,13870.3
Cumberland County,New Jersey,34011,11046.3,8061.6,14184.6
Yellowstone County,Montana,30111,11090.3,9430.3,12936
Orangeburg County,South Carolina,45075,11143.4,9133.8,13359.1
Portsmouth City,Virginia,51740,11149.6,8757.7,13701.7
Onslow County,North Carolina,37133,11159.5,7913.2,14885.3
Kennebec County,Maine,23011,11183.8,9754.5,12840.6
Morgan County,Alabama,1103,11211,8277.8,14695.9
Litchfield County,Connecticut,9005,11230.3,9147.8,13661.9
Franklin County,Pennsylvania,42055,11231.7,7529.3,15533.1
Delaware County,Indiana,18035,11243.1,8559.4,14090.6
Minnehaha County,South Dakota,46099,11258.4,9334.5,13175.4
Harnett County,North Carolina,37085,11281,7896.5,15585.5
Imperial County,California,6025,11287.2,7130.6,16305.9
San Juan County,New Mexico,35045,11299.6,10033.2,12620.5
Sumter County,South Carolina,45085,11385.1,8865.3,14267.2
Coweta County,Georgia,13077,11389.1,8143.8,15459.4
Berrien County,Michigan,26021,11421.7,8054.8,15420.8
Fayette County,Pennsylvania,42051,11423.4,8096.5,15803.1
Laporte County,Indiana,18091,11431.6,9107.2,14412.2
Columbiana County,Ohio,39029,11437.3,8848.2,14232.7
Portage County,Ohio,39133,11438.6,8346.7,14814.5
Tippecanoe County,Indiana,18157,11499,8527.5,14531.8
Comal County,Texas,48091,11546.1,7513.7,16246.5
Washington County,Utah,49053,11558,9614.5,13670.1
Cass County,North Dakota,38017,11570.2,9920.2,13297.9
Wood County,Ohio,39173,11589.8,8131.5,15135.8
Arlington County,Virginia,51013,11591.2,8526.2,15260.3
Rock County,Wisconsin,55105,11626.6,8366.5,15399.7
Flagler County,Florida,12035,11640.6,8735.8,14750.3
Sebastian County,Arkansas,5131,11718.8,9301.3,14213.7
Fairfield County,Ohio,39045,11735.4,8484,15976.1
Kenosha County,Wisconsin,55059,11772.4,8186.6,16122
Tangipahoa Parish,Louisiana,22105,11789.9,8911.7,14806.2
Rensselaer County,New York,36083,11863.4,9179.5,14586
Chautauqua County,New York,36013,11883,9170,14846.1
Berkeley County,West Virginia,54003,11937.6,9565.2,14471.8
Shasta County,California,6089,11954.5,7482.6,16819.9
Ulster County,New York,36111,11965.2,8914.2,15426.7
Richland County,Ohio,39139,11976.2,9784.9,14317.5
Wichita County,Texas,48485,11976.8,8870.9,15380.3
Blount County,Tennessee,47009,11983.2,8027.5,16124.2
Hampton City,Virginia,51650,12043.8,9469.9,14997.8
Schenectady County,New York,36093,12091.5,9427.3,15003.3
Butte County,California,6007,12107,7505.4,17746.3
Maui County,Hawaii,15009,12115,10741.4,13461.8
Greene County,Ohio,39057,12177.1,8972,15786.8
Outagamie County,Wisconsin,55087,12191.2,8926.2,15591.1
Canadian County,Oklahoma,40017,12225.9,9646.8,15310.1
Champaign County,Illinois,17019,12349.3,8244.8,17474.9
Rock Island County,Illinois,17161,12386.6,8830.5,16539.9
Davidson County,North Carolina,37057,12432,8523.2,17199.9
Sarpy County,Nebraska,31153,12495.5,10641.1,14524.4
Lee County,Alabama,1081,12555.2,9262.6,16172.9
Rowan County,North Carolina,37159,12572.7,8558,17633.6
Winnebago County,Wisconsin,55139,12619.8,9410.7,16798.4
Carroll County,Maryland,24013,12640.1,10164,15185.7
Jackson County,Mississippi,28059,12684.3,9919,15452.5
Lebanon County,Pennsylvania,42075,12704.1,8568.9,17677.3
Beaver County,Pennsylvania,42007,12711.5,8359.3,17742.9
Terrebonne Parish,Louisiana,22109,12731.7,10112.1,15355.5
Rapides Parish,Louisiana,22079,12760.8,10005.1,15723.8
Calhoun County,Michigan,26025,12821.9,9817,16278.2
Etowah County,Alabama,1055,12823.5,9958.2,15824.1
Randolph County,North Carolina,37151,12851.5,8763.4,17988.9
Monroe County,Michigan,26115,12931.5,9237.7,16709.9
Kent County,Rhode Island,44003,12983,11524.6,14497.7
Livingston County,Michigan,26093,12999.6,10674.7,15658.6
Wilson County,Tennessee,47189,13031.5,9181,17634.4
Kootenai County,Idaho,16055,13083.6,10440,16028.2
Catawba County,North Carolina,37035,13103.2,8681.1,19347.2
Martin County,Florida,12085,13210.8,9891,17215.7
Elkhart County,Indiana,18039,13243.1,10232.5,16277.8
Douglas County,Georgia,13097,13300.7,9279.7,17619
Peoria County,Illinois,17143,13315.7,8969.2,18021.3
Boulder County,Colorado,8013,13317.3,10558.7,15994.4
Wayne County,North Carolina,37191,13347,9704.6,17398.1
Hendricks County,Indiana,18063,13354.3,10586.1,16358.4
Rankin County,Mississippi,28121,13453.8,10017.3,16993.3
Washington County,Tennessee,47179,13595.3,10309,16860.6
Pitt County,North Carolina,37147,13609.1,9908,18085.2
Johnson County,Indiana,18081,13637.8,10810.6,16739.1
Dorchester County,South Carolina,45035,13671.4,10508.1,17346.9
Webb County,Texas,48479,13680.3,8154.1,20576.8
Jackson County,Michigan,26075,13731.5,11336.5,16487.2
Benton County,Washington,53005,13749.2,10979.9,16687
Porter County,Indiana,18127,13749.5,10719,16857.4
Brazos County,Texas,48041,13784.2,9764.6,18347.1
Monroe County,Pennsylvania,42089,13840.1,9415.9,19110
Ellis County,Texas,48139,13869.5,9874.4,18324.1
Calhoun County,Alabama,1015,13883.1,11318.2,16907.8
Pueblo County,Colorado,8101,13895.5,11231.7,16827.1
Kenton County,Kentucky,21117,13914.7,10665.1,17660.5
El Dorado County,California,6017,13972.7,8869.8,20212
Douglas County,Colorado,8035,14000.6,11146.1,17082
Racine County,Wisconsin,55101,14031,10279.5,18099.6
Beaufort County,South Carolina,45013,14098.2,11185.2,17763.3
Alamance County,North Carolina,37001,14141.3,9621.5,20099.6
Penobscot County,Maine,23019,14165.4,12440.7,15883.3
St. Clair County,Michigan,26147,14165.5,10102.6,18444.3
Paulding County,Georgia,13223,14181.9,10204.9,19134.8
Washington County,Maryland,24043,14189.9,12450.9,16024.9
Robeson County,North Carolina,37155,14210.7,11366.4,17283.1
Whatcom County,Washington,53073,14255.7,11081.4,17781.1
Medina County,Ohio,39103,14288.6,10485.1,19080.6
St. Louis County,Minnesota,27137,14303.2,12102.7,16490.9
Williamson County,Tennessee,47187,14310.6,9841.3,19537.1
Yolo County,California,6113,14328.4,9225,20679.5
Butler County,Pennsylvania,42019,14427.7,10526.5,18989.5
Saratoga County,New York,36091,14496.9,11338.1,17876.7
Newport News City,Virginia,51700,14563.8,11169.4,18327.6
Scott County,Iowa,19163,14628.8,12334.2,17326.1
Okaloosa County,Florida,12091,14709,11190.9,18803.6
Highlands County,Florida,12055,14728.3,11982.3,17525
Clark County,Ohio,39023,14760.9,11089.6,18565.7
Ouachita Parish,Louisiana,22073,14772.9,11071.9,18741.1
Wyandotte County,Kansas,20209,14941.7,13098.5,17002.3
Hays County,Texas,48209,15060.4,11190.8,19656.9
Florence County,South Carolina,45041,15096.9,12319,18323.6
Madison County,Indiana,18095,15103.9,12158.3,18258
Johnson County,Texas,48251,15376,9860.4,21463
Mclennan County,Texas,48309,15428.3,10024.6,22617.5
Deschutes County,Oregon,41017,15526,12149.1,19642.4
Warren County,Ohio,39165,15573,10868.7,20906.3
York County,Maine,23031,15579.3,13525.9,17760.2
Barnstable County,Massachusetts,25001,15600.5,11956.4,19164.2
Charles County,Maryland,24017,15642.1,13602.5,17760.9
Muskegon County,Michigan,26121,15673,12645,19067.1
Sangamon County,Illinois,17167,15681.2,11037.1,21634.1
Indian River County,Florida,12061,15685.4,12308.4,19484.4
Norfolk City,Virginia,51710,15701.6,12641.6,18814.5
Brunswick County,North Carolina,37019,15704.9,11338.4,20540.1
Broome County,New York,36007,15753.8,12908,18810.5
Delaware County,Ohio,39041,15781.7,12863.2,18888.7
Doña Ana County,New Mexico,35013,15833.9,13153.7,18934.3
Houston County,Georgia,13153,15867.1,12170.5,20491.7
Hawaii County,Hawaii,15001,15887.5,14245.4,17611.2
Lackawanna County,Pennsylvania,42069,15924.4,11043.4,21673.8
Anchorage Municipality,Alaska,2020,16056.6,13305.1,19197.6
New Hanover County,North Carolina,37129,16093.2,11948.5,21046.4
Santa Rosa County,Florida,12113,16290.1,13052,20273.8
Bay County,Florida,12005,16305.8,13131.9,19705.9
Jackson County,Oregon,41029,16376.9,12759.3,20218.5
Vanderburgh County,Indiana,18163,16420.5,13020.4,20123.8
Washington County,Pennsylvania,42125,16429.2,11833.6,21853.6
Union County,North Carolina,37179,16451.9,10820.9,23229.7
Cabarrus County,North Carolina,37025,16497.8,11541.8,22243.6
Weber County,Utah,49057,16594,14209.4,19061.2
Linn County,Iowa,19113,16657.1,14130.7,19412.8
Hall County,Georgia,13139,16870.6,12904.2,21600.4
Buncombe County,North Carolina,37021,17037.1,12418,22304.3
Yakima County,Washington,53077,17040.5,14166.6,20479.9
Brown County,Wisconsin,55009,17086.3,12797.3,21687.7
Gaston County,North Carolina,37071,17143.4,11480.3,23520.2
Sumner County,Tennessee,47165,17306.6,12074,23581.3
Kalamazoo County,Michigan,26077,17311.2,13269,22006.3
Shawnee County,Kansas,20177,17362.5,15244.6,19746.7
Washington County,Minnesota,27163,17371.7,14564,20509.6
Citrus County,Florida,12017,17565,13735.3,21642.5
Montgomery County,Tennessee,47125,17607.6,13377.4,22546
Forsyth County,Georgia,13117,17634.4,12658.2,23566.9
Muscogee County,Georgia,13215,17668.2,14304.2,21502.1
Merced County,California,6047,17685.5,11046.6,25083.1
Tuscaloosa County,Alabama,1125,17690.9,14795.9,21038.9
Shelby County,Alabama,1117,17730.1,13846.2,22017.6
Sullivan County,Tennessee,47163,17742.8,14626.7,21044.4
Washington County,Arkansas,5143,17789.8,14693.7,21243.6
Larimer County,Colorado,8069,17790.4,14565.7,21141.6
Clay County,Missouri,29047,17804.5,14059.1,21996.3
Yavapai County,Arizona,4025,17885.9,15041.1,21014.2
Iredell County,North Carolina,37097,18069.7,12380.6,24637.6
Dauphin County,Pennsylvania,42043,18084.5,12986.8,24144.6
New London County,Connecticut,9011,18263.5,15609.7,20901.5
Benton County,Arkansas,5007,18278.6,14962.2,21775.1
San Luis Obispo County,California,6079,18308.4,12519.3,25541.1
Saginaw County,Michigan,26145,18352.9,13714.9,23011.5
Aiken County,South Carolina,45003,18419.2,15378.9,21675
Clermont County,Ohio,39025,18455.3,13903.8,23651.9
Jefferson County,Missouri,29099,18476,14150,23025.7
Niagara County,New York,36063,18492.9,14093.7,22763.8
Santa Cruz County,California,6087,18498.2,12320,26124.4
Leon County,Florida,12073,18513.2,14046.4,23374.1
Kent County,Delaware,10001,18547.6,16776.9,20143.7
Marin County,California,6041,18628.8,12392.5,25343.6
Desoto County,Mississippi,28033,18631.8,14717.7,23370.7
Richmond City,Virginia,51760,18870.3,14918.8,23048.1
Licking County,Ohio,39089,18893.2,14551.4,23375
Oneida County,New York,36065,19036.1,15293.8,23081.3
Bibb County,Georgia,13021,19089.8,14902.8,23501
Charlotte County,Florida,12015,19102.5,15118.7,23524.6
Lafayette Parish,Louisiana,22055,19158.3,15269.4,23377.7
Lubbock County,Texas,48303,19228.4,12333.6,28250.8
Ingham County,Michigan,26065,19251.9,15101.4,23953.2
Baldwin County,Alabama,1003,19353.8,15588.7,23122.9
Cumberland County,Maine,23005,19378.1,17080.7,21915.7
Alachua County,Florida,12001,19430.1,14943.5,24490.2
Cumberland County,Pennsylvania,42041,19478.6,13716.3,25906.1
Ottawa County,Michigan,26139,19482.3,14551.7,24652.5
Howard County,Maryland,24027,19542.6,16332.9,23072.7
Loudoun County,Virginia,51107,19548.5,15110.4,24720.9
Lancaster County,Nebraska,31109,19612.2,17623.7,21927.7
Frederick County,Maryland,24021,19627.6,17198.3,22076.3
Dutchess County,New York,36027,19632.3,15556,24428.1
Somerset County,New Jersey,34035,19654.5,15408.6,25053.7
St. Joseph County,Indiana,18141,19781.2,15917.7,23974.7
Cherokee County,Georgia,13057,19785.1,14500.6,25792.6
Canyon County,Idaho,16027,19793.4,16905.3,22865.5
Henry County,Georgia,13151,19868.8,15384.4,25367
Kitsap County,Washington,53035,19882.9,15792.2,24300.3
Harrison County,Mississippi,28047,19914.4,16514,24011.5
Calcasieu Parish,Louisiana,22019,19950.7,16497.9,24018.5
Davis County,Utah,49011,19976.3,17320.9,22703.7
Mchenry County,Illinois,17111,20017.6,14307.5,27140.6
Erie County,Pennsylvania,42049,20023.7,14550.1,26795.6
Weld County,Colorado,8123,20035.3,16897,23772.5
Gloucester County,New Jersey,34015,20049.9,15661.2,25090.7
St. Clair County,Illinois,17163,20161.7,14556.1,26068.2
Smith County,Texas,48423,20173.5,16027.3,24471.9
Thurston County,Washington,53067,20304,16560.3,24619.4
Albany County,New York,36001,20350.6,16189.3,24969.2
Yuma County,Arizona,4027,20438.2,16624.2,24786.8
St. Tammany Parish,Louisiana,22103,20444.7,16438.3,24735.2
Rockland County,New York,36087,20614.4,15688.5,26111.6
Kanawha County,West Virginia,54039,20660.9,18406.8,23188.3
Harford County,Maryland,24025,20724.7,17471.3,24199.3
Trumbull County,Ohio,39155,20734.8,16834.7,24991.1
Johnston County,North Carolina,37101,20870.6,14913.3,27389
Lake County,Ohio,39085,20946.9,15547.7,27067.1
Anderson County,South Carolina,45007,20959,17286.9,24785.7
Cleveland County,Oklahoma,40027,21233.7,17273.4,26028.2
Rockingham County,New Hampshire,33015,21335.9,18598.4,24043.4
Winnebago County,Illinois,17201,21564.3,14869.6,29670.9
Sumter County,Florida,12119,21766.2,17140.6,26840.8
Hernando County,Florida,12053,21779.2,17048.9,26830.4
Jefferson County,Texas,48245,21839.7,16979.2,26964.8
St. Johns County,Florida,12109,21897.2,16756.7,27915.6
Washtenaw County,Michigan,26161,21950,18424.1,25917.3
Madison County,Illinois,17119,22268.1,16277.2,29660.4
Fayette County,Kentucky,21067,22435.4,17765.7,28332.8
Hamilton County,Indiana,18057,22455.2,18070,27029.8
Hinds County,Mississippi,28049,22612.5,18830.6,26857.1
Clay County,Florida,12019,22716.7,18176.6,27790.1
Berkeley County,South Carolina,45015,23022.5,18537.4,28174
Durham County,North Carolina,37063,23139.5,17192.2,30102.2
Richmond County,Georgia,13245,23281.4,18214,28652.3
Placer County,California,6061,23682.2,15929.7,32981.6
Greene County,Missouri,29077,23926.1,18871,29171.8
Chesapeake City,Virginia,51550,24042.2,20015.8,28424.1
Chatham County,Georgia,13051,24413.3,19419.5,29735.1
York County,South Carolina,45091,24456.6,20180.2,28908.8
Mercer County,New Jersey,34021,24654.3,19878,30789.6
St. Charles County,Missouri,29183,24720.4,19532.5,30237.4
Sussex County,Delaware,10005,25035.8,22744.2,27676.1
Anoka County,Minnesota,27003,25216.7,21384.7,28822
Mahoning County,Ohio,39099,25223.9,20607.8,30012.9
Atlantic County,New Jersey,34001,25255.4,20176.3,30833.4
Northampton County,Pennsylvania,42095,25318.1,17951.9,33984.7
Utah County,Utah,49049,25579.3,22690.1,28663
Santa Barbara County,California,6083,25594.5,18170.5,34541.4
Mohave County,Arizona,4015,25598.2,21825.5,30146.5
Washoe County,Nevada,32031,25915.6,21684,30467.7
St. Louis City,Missouri,29510,25970.9,21672.8,30787.4
Clayton County,Georgia,13063,26099.2,21031.4,31538.7
Rutherford County,Tennessee,47149,26220.5,19654.3,33422.9
Orange County,New York,36071,26242.2,21100.8,32348.5
Henrico County,Virginia,51087,26385.5,20811.8,31578.4
Dakota County,Minnesota,27037,26524.4,23125.3,30439
Lexington County,South Carolina,45063,26538.9,20360.2,33348.2
Dane County,Wisconsin,55025,26548.8,20122.9,33235.2
Waukesha County,Wisconsin,55133,26596.7,20503.8,34323.4
Marion County,Oregon,41047,26725.2,22300.4,31865.9
Berks County,Pennsylvania,42011,26735.6,17734.5,37965.1
Lane County,Oregon,41039,26853.1,22224.5,31360.2
Montgomery County,Alabama,1101,26973.8,22476.8,31503.8
Bell County,Texas,48027,27186.4,18041.1,37147.4
Allen County,Indiana,18003,27209,22097.4,32427.2
Caddo Parish,Louisiana,22017,27305.6,21981.2,33357.8
St. Lucie County,Florida,12111,27901.2,21947.2,35063
Morris County,New Jersey,34027,28235.7,22141.4,34863.8
Cumberland County,North Carolina,37051,28294.7,22578,34571.3
Jefferson County,Colorado,8059,28372.1,23594.1,33240.1
Ada County,Idaho,16001,28655.6,24230.3,33932.2
Forsyth County,North Carolina,37067,29142.1,22296.8,36563.4
Monterey County,California,6053,29142.6,20366.6,39167.9
Richland County,South Carolina,45079,29446.4,23454.8,36268.6
Clackamas County,Oregon,41005,29506.1,24881,35193.6
Butler County,Ohio,39017,29731.8,22761.9,36874.6
Collier County,Florida,12021,29905.8,22804.9,38651.2
Hillsborough County,New Hampshire,33011,30042.6,26921.9,33190.6
Lehigh County,Pennsylvania,42077,30054.6,21667.4,39850.3
Luzerne County,Pennsylvania,42079,30479.6,23483.1,38543.2
Lorain County,Ohio,39093,30581.3,24214.4,37654
Escambia County,Florida,12033,30708.6,24978.3,36916.7
Nueces County,Texas,48355,30922.4,24943,37833.1
York County,Pennsylvania,42133,30975.8,22878.2,40837.4
Spartanburg County,South Carolina,45083,30980.9,24710.5,37398
Sonoma County,California,6097,31064.8,22065.6,42128.9
Westmoreland County,Pennsylvania,42129,31089.4,23425.8,39818.2
Adams County,Colorado,8001,31503.5,27059.6,36621.5
Brazoria County,Texas,48039,31940,26418.2,38094.4
Galveston County,Texas,48167,31998.2,25693.4,39054.9
Orleans Parish,Louisiana,22071,32114,25306.4,39043.6
Prince William County,Virginia,51153,32280.5,26094.4,38479.6
Tulare County,California,6107,32378.1,22163,43044.8
Pulaski County,Arkansas,5119,32482.6,28069.9,37321.7
Plymouth County,Massachusetts,25023,32883.2,27193.2,39098.1
Charleston County,South Carolina,45019,32894.7,27405,38767.4
Chester County,Pennsylvania,42029,32987.2,24248.7,43243.3
Polk County,Iowa,19153,33379.4,29607.5,37644.9
Union County,New Jersey,34039,33426.6,27097.8,40608.6
Hampden County,Massachusetts,25013,33604.1,27549.8,40234.5
Chesterfield County,Virginia,51041,33772.6,28727.3,39479.2
Stark County,Ohio,39151,34082.3,28271.8,40321.8
Osceola County,Florida,12097,34282.8,26931.1,41971.1
Hamilton County,Tennessee,47065,34861.3,28729.7,41745.2
Onondaga County,New York,36067,35326.1,29021.1,42162.3
