State,County,median_household_income,total_population
Texas,Hardin County,61221.0,57356.0
Texas,Harris County,63022.0,4680609.0
Texas,Hartley County,53722.0,5588.0
Texas,Haskell County,48955.0,5711.0
Texas,Hemphill County,59605.0,3901.0
Texas,Henderson County,49469.0,81969.0
Texas,Hill County,55615.0,36109.0
Texas,Hockley County,47010.0,22986.0
Texas,Hopkins County,54600.0,36708.0
Texas,Houston County,40838.0,22942.0
Texas,Hudspeth County,31505.0,4687.0
Texas,Hunt County,57467.0,96202.0
Texas,Irion County,53778.0,1553.0
Texas,Jack County,54087.0,8888.0
Texas,Jasper County,42756.0,35562.0
Texas,Jeff Davis County,-666666666.0,2245.0
Texas,Jim Hogg County,35736.0,5187.0
Texas,Jim Wells County,45857.0,40796.0
Texas,Jones County,52471.0,19874.0
Texas,Karnes County,52896.0,15547.0
Texas,Kaufman County,72179.0,129792.0
Texas,Kendall County,98692.0,45491.0
Texas,Kenedy County,40083.0,391.0
Texas,Kent County,61706.0,704.0
Texas,Kerr County,57196.0,52195.0
Texas,Kimble County,46602.0,4375.0
Texas,King County,39286.0,279.0
Texas,Kinney County,39972.0,3674.0
Texas,Kleberg County,47301.0,30725.0
Texas,Knox County,50719.0,3679.0
Texas,Lamar County,48036.0,49705.0
Texas,Lamb County,44935.0,13018.0
Texas,Lampasas County,64808.0,21152.0
Texas,La Salle County,47162.0,7551.0
Texas,Lee County,56696.0,17174.0
Texas,Leon County,43392.0,17325.0
Texas,Liberty County,50917.0,86173.0
Texas,Limestone County,45781.0,23364.0
Texas,Lipscomb County,63182.0,3301.0
Texas,Live Oak County,50212.0,12175.0
Texas,Llano County,58941.0,21452.0
Texas,Lubbock County,53425.0,308392.0
Texas,McCulloch County,48618.0,7970.0
Texas,McLennan County,50210.0,254045.0
Texas,Madison County,60499.0,14329.0
Texas,Marion County,39093.0,9987.0
Texas,Mason County,61434.0,4248.0
Texas,Matagorda County,48733.0,36791.0
Texas,Medina County,62701.0,50869.0
Texas,Menard County,43826.0,2108.0
Texas,Milam County,48253.0,24797.0
Texas,Mills County,50198.0,4877.0
Texas,Montague County,57511.0,19640.0
Texas,Montgomery County,83274.0,590188.0
Texas,Morris County,43995.0,12357.0
Texas,Motley County,45417.0,1362.0
Texas,Navarro County,47574.0,49475.0
Texas,Newton County,40690.0,13788.0
Texas,Nueces County,56784.0,362151.0
Texas,Ochiltree County,53431.0,9907.0
Texas,Orange County,63488.0,83776.0
Texas,Palo Pinto County,55986.0,28792.0
Texas,Parker County,84189.0,138447.0
Texas,Parmer County,58558.0,9639.0
Texas,Polk County,50351.0,50155.0
Texas,Potter County,43652.0,118323.0
Texas,Rains County,52612.0,12001.0
Texas,Randall County,68186.0,136005.0
Texas,Real County,38659.0,3429.0
Texas,Red River County,37135.0,12115.0
Texas,Refugio County,51054.0,7015.0
Texas,Roberts County,61964.0,784.0
Texas,Rockwall County,105956.0,101175.0
Texas,Runnels County,48489.0,10280.0
Texas,Sabine County,38917.0,10470.0
Texas,San Augustine County,41568.0,8260.0
Texas,San Patricio County,56111.0,66969.0
Texas,San Saba County,45169.0,6004.0
Texas,Scurry County,50277.0,16918.0
Texas,Shackelford County,48212.0,3291.0
Texas,Sherman County,57130.0,3046.0
Texas,Smith County,59450.0,230184.0
Texas,Lavaca County,54211.0,20072.0
Texas,Somervell County,64394.0,8958.0
Texas,Starr County,30931.0,64032.0
Texas,Stephens County,44940.0,9358.0
Texas,Sterling County,53194.0,1274.0
Texas,Stonewall County,58309.0,1412.0
Texas,Sutton County,61190.0,3793.0
Texas,Swisher County,36337.0,7403.0
Texas,Tarrant County,70306.0,2077153.0
Texas,Taylor County,55568.0,137521.0
Texas,Terrell County,42823.0,903.0
Texas,Terry County,44052.0,12408.0
Texas,Throckmorton County,41875.0,1500.0
Texas,Titus County,53406.0,32709.0
Texas,Tom Green County,57670.0,118645.0
Texas,Travis County,80668.0,1250884.0
Texas,Trinity County,44052.0,14689.0
Texas,Tyler County,47865.0,21524.0
Texas,Upshur County,54330.0,41386.0
Texas,Upton County,59008.0,3651.0
Texas,Uvalde County,45936.0,26899.0
Texas,Van Zandt County,57203.0,55970.0
Texas,Victoria County,58959.0,92044.0
Texas,Waller County,61752.0,53626.0
Texas,Ward County,61915.0,11745.0
Texas,Webb County,50296.0,274847.0
Texas,Wharton County,51770.0,41672.0
Texas,Wichita County,49710.0,132154.0
Texas,Wilbarger County,45121.0,12717.0
Texas,Williamson County,90834.0,570437.0
Texas,Wilson County,80082.0,50110.0
Texas,Wise County,67726.0,67884.0
Texas,Wood County,56749.0,45054.0
Texas,Young County,52158.0,17961.0
Texas,Zapata County,32945.0,14243.0
Texas,Andrews County,75147.0,18227.0
Texas,Archer County,63958.0,8754.0
Texas,Austin County,64468.0,29892.0
Texas,Bastrop County,71820.0,86839.0
Texas,Bell County,54987.0,355700.0
Texas,Borden County,83281.0,653.0
Texas,Bowie County,51796.0,93622.0
Texas,Brewster County,45296.0,9231.0
Texas,Brown County,49180.0,37805.0
Texas,Caldwell County,59846.0,42817.0
Texas,Cameron County,41200.0,422135.0
Texas,Cass County,47539.0,30002.0
Texas,Cherokee County,50199.0,52341.0
Texas,Cochran County,41000.0,2860.0
Texas,Collin County,100541.0,1006038.0
Texas,Eastland County,41559.0,18289.0
Texas,Ellis County,79834.0,179484.0
Texas,Falls County,36854.0,17281.0
Texas,Fisher County,52683.0,3827.0
Texas,Fort Bend County,100189.0,790892.0
Texas,Frio County,48708.0,20013.0
Texas,Galveston County,74633.0,337600.0
Texas,Glasscock County,74375.0,1447.0
Texas,Gray County,54679.0,22063.0
Texas,Grimes County,56086.0,28447.0
Texas,Hall County,40197.0,3025.0
Texas,Hardeman County,47188.0,3958.0
Texas,Harrison County,54234.0,66547.0
Texas,Hays County,68724.0,222827.0
Texas,Hidalgo County,41846.0,861137.0
Texas,Hood County,71253.0,60025.0
Texas,Howard County,57761.0,36213.0
Texas,Hutchinson County,57921.0,21105.0
Texas,Jackson County,58243.0,14822.0
Texas,Jefferson County,50840.0,253136.0
Texas,Johnson County,65311.0,171359.0
Texas,Loving County,44076.0,117.0
Texas,Lynn County,46163.0,5886.0
Texas,McMullen County,67386.0,724.0
Texas,Martin County,70000.0,5676.0
Texas,Maverick County,41385.0,58098.0
Texas,Midland County,83217.0,171238.0
Texas,Mitchell County,44939.0,8256.0
Texas,Moore County,53967.0,21169.0
Texas,Nacogdoches County,44507.0,65080.0
Texas,Nolan County,43692.0,14901.0
Texas,Oldham County,64250.0,2110.0
Texas,Panola County,51297.0,23186.0
Texas,Pecos County,53879.0,15725.0
Texas,Presidio County,22716.0,6808.0
Texas,Reagan County,61659.0,3766.0
Texas,Reeves County,61543.0,15546.0
Texas,Robertson County,53823.0,17094.0
Texas,Rusk County,56223.0,53988.0
Texas,San Jacinto County,44566.0,28574.0
Texas,Schleicher County,45250.0,2898.0
Texas,Shelby County,41170.0,25263.0
Texas,Val Verde County,47675.0,49018.0
Texas,Walker County,41508.0,72295.0
Texas,Washington County,59623.0,35275.0
Texas,Wheeler County,49036.0,5187.0
Texas,Willacy County,37906.0,21419.0
Texas,Winkler County,63585.0,7822.0
Texas,Yoakum County,69004.0,8612.0
Texas,Zavala County,40090.0,11930.0
Utah,Box Elder County,63573.0,54953.0
Utah,Cache County,60530.0,126336.0
Utah,Daggett County,74911.0,590.0
Utah,Davis County,87570.0,350761.0
Utah,Emery County,57772.0,10099.0
Utah,Garfield County,44279.0,5000.0
Utah,Grand County,56639.0,9698.0
Utah,Iron County,52045.0,53148.0
Utah,Juab County,68333.0,11623.0
Utah,Kane County,49486.0,7658.0
Utah,Millard County,63221.0,12963.0
Utah,Morgan County,100408.0,11950.0
Utah,Piute County,29125.0,1870.0
Utah,Rich County,63917.0,2415.0
Utah,Salt Lake County,77128.0,1146215.0
Utah,San Juan County,49690.0,15295.0
Utah,Sanpete County,55820.0,30421.0
Utah,Sevier County,55361.0,21475.0
Utah,Summit County,106973.0,41680.0
Utah,Tooele County,76737.0,69740.0
Utah,Uintah County,59428.0,35736.0
Utah,Utah County,77057.0,621506.0
Utah,Wasatch County,85807.0,33053.0
Utah,Washington County,61747.0,172127.0
Utah,Wayne County,49299.0,2698.0
Utah,Weber County,71275.0,255284.0
Utah,Beaver County,66705.0,6594.0
Utah,Carbon County,50328.0,20401.0
Utah,Duchesne County,61655.0,19950.0
Vermont,Bennington County,58200.0,35649.0
Vermont,Caledonia County,52481.0,30027.0
Vermont,Essex County,47035.0,6179.0
Vermont,Franklin County,65314.0,49275.0
Vermont,Lamoille County,64179.0,25376.0
Vermont,Orange County,62737.0,28873.0
Vermont,Rutland County,57176.0,58527.0
Vermont,Washington County,64862.0,58336.0
Vermont,Windsor County,61503.0,55191.0
Vermont,Addison County,70262.0,36947.0
Vermont,Chittenden County,76316.0,163414.0
Vermont,Grand Isle County,81667.0,7075.0
Vermont,Orleans County,54390.0,26843.0
Vermont,Windham County,54188.0,42628.0
Virginia,Accomack County,46178.0,32560.0
Virginia,Alleghany County,48513.0,15030.0
Virginia,Amelia County,63918.0,12970.0
Virginia,Appomattox County,55457.0,15814.0
Virginia,Arlington County,122604.0,236434.0
Virginia,Bath County,55481.0,4248.0
Virginia,Bedford County,67136.0,78965.0
Virginia,Botetourt County,72719.0,33440.0
Virginia,Brunswick County,46111.0,16336.0
Virginia,Buckingham County,48603.0,17087.0
Virginia,Campbell County,52319.0,55406.0
Virginia,Carroll County,44518.0,29911.0
Virginia,Charles City County,60096.0,6965.0
Virginia,Charlotte County,40924.0,11953.0
Virginia,Clarke County,86154.0,14498.0
Virginia,Craig County,57792.0,5103.0
Virginia,Cumberland County,50565.0,9869.0
Virginia,Dickenson County,30116.0,14524.0
Virginia,Essex County,51125.0,10960.0
Virginia,Fairfax County,127866.0,1149439.0
Virginia,Floyd County,51250.0,15766.0
Virginia,Fluvanna County,78885.0,26873.0
Virginia,Frederick County,80011.0,88054.0
Virginia,Giles County,57279.0,16760.0
Virginia,Goochland County,97146.0,23472.0
Virginia,Grayson County,41558.0,15651.0
Virginia,Greensville County,49756.0,11403.0
Virginia,Halifax County,43714.0,34295.0
Virginia,Henrico County,72295.0,330076.0
Virginia,Henry County,38511.0,51032.0
Virginia,Isle of Wight County,77870.0,37107.0
Virginia,James City County,91675.0,76032.0
Virginia,King and Queen County,65385.0,7011.0
Virginia,King George County,96711.0,26679.0
Virginia,King William County,73284.0,16985.0
Virginia,Lancaster County,59736.0,10686.0
Virginia,Lee County,35006.0,23723.0
Virginia,Loudoun County,147111.0,405312.0
Virginia,Louisa County,67027.0,36654.0
Virginia,Lunenburg County,45884.0,12294.0
Virginia,Madison County,63482.0,13208.0
Virginia,Mathews County,74489.0,8760.0
Virginia,Mecklenburg County,50224.0,30726.0
Virginia,Middlesex County,57060.0,10642.0
Virginia,Montgomery County,59126.0,98495.0
Virginia,Nelson County,62203.0,14812.0
Virginia,New Kent County,97688.0,22310.0
Virginia,Northampton County,50819.0,11826.0
Virginia,Northumberland County,59437.0,12151.0
Virginia,Nottoway County,49983.0,15338.0
Virginia,Orange County,74446.0,36501.0
Virginia,Page County,51878.0,23862.0
Virginia,Patrick County,46941.0,17660.0
Virginia,Powhatan County,93833.0,29253.0
Virginia,Prince Edward County,44253.0,22892.0
Virginia,Prince George County,75123.0,38292.0
Virginia,Pulaski County,53689.0,34113.0
Virginia,Rappahannock County,82077.0,7360.0
Virginia,Roanoke County,70076.0,94103.0
Virginia,Rockbridge County,54133.0,22728.0
Virginia,Russell County,38564.0,26937.0
Virginia,Scott County,41540.0,21761.0
Virginia,Smyth County,41088.0,30539.0
Virginia,Southampton County,63034.0,17829.0
Virginia,Stafford County,112247.0,150185.0
Virginia,Surry County,56525.0,6459.0
Virginia,Tazewell County,42207.0,41201.0
Virginia,Warren County,70109.0,39888.0
Virginia,Westmoreland County,53790.0,17873.0
Virginia,Wise County,41285.0,38032.0
Virginia,York County,93356.0,68389.0
Virginia,Alexandria city,102227.0,158309.0
Virginia,Buena Vista city,36634.0,6477.0
Virginia,Charlottesville city,59598.0,47217.0
Virginia,Colonial Heights city,60522.0,17283.0
Virginia,Covington city,41024.0,5653.0
Virginia,Danville city,37147.0,40668.0
Virginia,Fairfax city,109708.0,23312.0
Virginia,Falls Church city,146922.0,14309.0
Virginia,Fredericksburg city,69528.0,29059.0
Virginia,Galax city,35184.0,6402.0
Virginia,Harrisonburg city,49117.0,53558.0
Virginia,Hopewell city,43262.0,22500.0
Virginia,Lynchburg city,49201.0,80970.0
Virginia,Manassas city,86227.0,41038.0
Virginia,Martinsville city,36166.0,12646.0
Virginia,Newport News city,54511.0,179582.0
Virginia,Norton city,30518.0,3969.0
Virginia,Petersburg city,43029.0,30791.0
Virginia,Portsmouth city,53213.0,94961.0
Virginia,Radford city,34576.0,17833.0
Virginia,Roanoke city,45664.0,99122.0
Virginia,Salem city,63411.0,25290.0
Virginia,Staunton city,52292.0,24660.0
Virginia,Suffolk city,79899.0,91383.0
Virginia,Virginia Beach city,78136.0,450882.0
Virginia,Waynesboro city,43480.0,22300.0
Virginia,Williamsburg city,59288.0,15034.0
Virginia,Winchester city,61102.0,27912.0
Virginia,Albemarle County,84643.0,108819.0
Virginia,Amherst County,57368.0,31782.0
Virginia,Augusta County,65076.0,75754.0
Virginia,Bland County,50365.0,6334.0
Virginia,Buchanan County,34302.0,21374.0
Virginia,Caroline County,67901.0,30581.0
Virginia,Chesterfield County,84645.0,348500.0
Virginia,Culpeper County,80663.0,51935.0
Virginia,Dinwiddie County,65485.0,28686.0
Virginia,Fauquier County,105665.0,70353.0
Virginia,Franklin County,56779.0,56231.0
Virginia,Gloucester County,71649.0,37362.0
Virginia,Greene County,67266.0,19734.0
Virginia,Hanover County,91444.0,106538.0
Virginia,Highland County,51831.0,2202.0
Virginia,Pittsylvania County,49520.0,60867.0
Virginia,Prince William County,107707.0,466834.0
Virginia,Richmond County,53298.0,8951.0
Virginia,Rockingham County,64496.0,81138.0
Virginia,Shenandoah County,56114.0,43441.0
Virginia,Spotsylvania County,90913.0,134683.0
Virginia,Sussex County,51701.0,11202.0
Virginia,Washington County,50928.0,54005.0
Virginia,Wythe County,51639.0,28725.0
Virginia,Bristol city,39679.0,17059.0
Virginia,Chesapeake city,81261.0,242647.0
Virginia,Emporia city,30058.0,5408.0
Virginia,Franklin city,49811.0,8015.0
Virginia,Hampton city,57041.0,135169.0
Virginia,Lexington city,50714.0,7205.0
Virginia,Manassas Park city,81639.0,17548.0
Virginia,Norfolk city,53026.0,244300.0
Virginia,Poquoson city,100696.0,12121.0
Virginia,Richmond city,51421.0,229233.0
Washington,Adams County,51601.0,19702.0
Washington,Asotin County,53941.0,22636.0
Washington,Benton County,72046.0,200715.0
Washington,Chelan County,61304.0,76653.0
Washington,Clallam County,55090.0,76482.0
Washington,Clark County,77184.0,481950.0
Washington,Columbia County,61779.0,4024.0
Washington,Cowlitz County,58791.0,108399.0
Washington,Douglas County,65730.0,42520.0
Washington,Ferry County,41685.0,7643.0
Washington,Franklin County,66904.0,93681.0
Washington,Garfield County,56923.0,2258.0
Washington,Grant County,59165.0,96648.0
Washington,Grays Harbor County,50665.0,73769.0
Washington,Island County,70765.0,84187.0
Washington,King County,99158.0,2225064.0
Washington,Kitsap County,78969.0,268945.0
Washington,Kittitas County,59703.0,47097.0
Washington,Lewis County,54970.0,79430.0
Washington,Lincoln County,58584.0,10732.0
Washington,Okanogan County,48528.0,42080.0
Washington,Pacific County,50873.0,22121.0
Washington,Pierce County,76438.0,891862.0
Washington,San Juan County,64753.0,16953.0
Washington,Skamania County,69296.0,11906.0
Washington,Snohomish County,89273.0,811572.0
Washington,Stevens County,54426.0,45233.0
Washington,Thurston County,75867.0,284698.0
Washington,Walla Walla County,60615.0,60785.0
Washington,Whatcom County,65420.0,224538.0
Washington,Yakima County,54917.0,250649.0
Washington,Jefferson County,57693.0,31825.0
Washington,Klickitat County,56667.0,22055.0
Washington,Mason County,60565.0,65326.0
Washington,Pend Oreille County,55021.0,13588.0
Washington,Skagit County,71021.0,127442.0
Washington,Spokane County,60101.0,513402.0
Washington,Wahkiakum County,54524.0,4318.0
Washington,Whitman County,42288.0,49577.0
West Virginia,Barbour County,38906.0,16543.0
West Virginia,Boone County,45297.0,21897.0
West Virginia,Braxton County,43819.0,14032.0
West Virginia,Cabell County,41472.0,93328.0
West Virginia,Calhoun County,38668.0,7185.0
West Virginia,Clay County,35154.0,8599.0
West Virginia,Fayette County,43722.0,43087.0
West Virginia,Gilmer County,42883.0,7970.0
West Virginia,Greenbrier County,39807.0,34893.0
West Virginia,Hampshire County,48528.0,23304.0
West Virginia,Hardy County,46513.0,13789.0
West Virginia,Harrison County,52134.0,67620.0
West Virginia,Jefferson County,82551.0,56922.0
West Virginia,Kanawha County,47122.0,181014.0
West Virginia,Lincoln County,42064.0,20617.0
West Virginia,Logan County,36250.0,32593.0
West Virginia,Marion County,52856.0,56233.0
West Virginia,Marshall County,48179.0,30900.0
West Virginia,Mercer County,40716.0,59370.0
West Virginia,Mineral County,51723.0,27047.0
West Virginia,Monongalia County,54198.0,106196.0
West Virginia,Monroe County,44828.0,13344.0
West Virginia,Nicholas County,40318.0,24857.0
West Virginia,Ohio County,48056.0,41875.0
West Virginia,Pendleton County,46358.0,6968.0
West Virginia,Pleasants County,55508.0,7457.0
West Virginia,Pocahontas County,37642.0,8382.0
West Virginia,Preston County,51992.0,33610.0
West Virginia,Putnam County,63954.0,56604.0
West Virginia,Raleigh County,43283.0,74452.0
West Virginia,Randolph County,45206.0,28763.0
West Virginia,Ritchie County,44328.0,9747.0
West Virginia,Roane County,38895.0,13831.0
West Virginia,Summers County,37769.0,12710.0
West Virginia,Taylor County,52958.0,16817.0
West Virginia,Tucker County,47527.0,6943.0
West Virginia,Tyler County,47598.0,8736.0
West Virginia,Upshur County,40802.0,24451.0
West Virginia,Wayne County,43710.0,39952.0
West Virginia,Webster County,33358.0,8289.0
West Virginia,Wetzel County,44539.0,15291.0
West Virginia,Wirt County,45315.0,5764.0
West Virginia,Wood County,48711.0,84387.0
West Virginia,Wyoming County,44095.0,20890.0
West Virginia,Berkeley County,65286.0,117615.0
West Virginia,Brooke County,48168.0,22162.0
West Virginia,Doddridge County,51300.0,8499.0
West Virginia,Grant County,43313.0,11565.0
West Virginia,Hancock County,48140.0,29118.0
West Virginia,Jackson County,49115.0,28793.0
West Virginia,Lewis County,43894.0,16024.0
West Virginia,McDowell County,26072.0,18083.0
West Virginia,Mason County,51820.0,26700.0
West Virginia,Mingo County,35454.0,23808.0
West Virginia,Morgan County,57116.0,17800.0
Wisconsin,Ashland County,47869.0,15524.0
Wisconsin,Barron County,52346.0,45182.0
Wisconsin,Brown County,64728.0,262559.0
Wisconsin,Buffalo County,58364.0,13087.0
Wisconsin,Calumet County,76065.0,50005.0
Wisconsin,Chippewa County,61215.0,64175.0
Wisconsin,Columbia County,69262.0,57331.0
Wisconsin,Crawford County,51218.0,16155.0
Wisconsin,Dodge County,62591.0,87569.0
Wisconsin,Door County,61765.0,27621.0
Wisconsin,Dunn County,59588.0,45029.0
Wisconsin,Eau Claire County,62508.0,104132.0
Wisconsin,Fond du Lac County,64147.0,102654.0
Wisconsin,Forest County,48394.0,9003.0
Wisconsin,Green County,66212.0,36790.0
Wisconsin,Green Lake County,57339.0,18807.0
Wisconsin,Iron County,45588.0,5679.0
Wisconsin,Jackson County,55228.0,20556.0
Wisconsin,Juneau County,53928.0,26603.0
Wisconsin,Kenosha County,66595.0,168998.0
Wisconsin,La Crosse County,60307.0,118168.0
Wisconsin,Lafayette County,61070.0,16682.0
Wisconsin,Lincoln County,59183.0,27687.0
Wisconsin,Manitowoc County,58464.0,78977.0
Wisconsin,Marinette County,52385.0,40312.0
Wisconsin,Marquette County,53293.0,15380.0
Wisconsin,Milwaukee County,52260.0,949180.0
Wisconsin,Monroe County,60595.0,46155.0
Wisconsin,Oconto County,64528.0,37870.0
Wisconsin,Outagamie County,68441.0,186829.0
Wisconsin,Ozaukee County,84394.0,89179.0
Wisconsin,Pierce County,73873.0,42336.0
Wisconsin,Polk County,61814.0,43549.0
Wisconsin,Price County,49749.0,13351.0
Wisconsin,Racine County,62556.0,195859.0
Wisconsin,Rock County,59519.0,162532.0
Wisconsin,Rusk County,48961.0,14074.0
Wisconsin,Sauk County,62808.0,64152.0
Wisconsin,Sawyer County,52022.0,16477.0
Wisconsin,Shawano County,57322.0,40813.0
Wisconsin,Sheboygan County,62101.0,115152.0
Wisconsin,Taylor County,52860.0,20320.0
Wisconsin,Trempealeau County,59606.0,29525.0
Wisconsin,Vernon County,54549.0,30759.0
Wisconsin,Vilas County,50039.0,21923.0
Wisconsin,Walworth County,66034.0,103391.0
Wisconsin,Washburn County,51711.0,15726.0
Wisconsin,Washington County,80839.0,135529.0
Wisconsin,Waukesha County,88985.0,402637.0
Wisconsin,Waupaca County,60106.0,50997.0
Wisconsin,Waushara County,54320.0,24256.0
Wisconsin,Winnebago County,59947.0,170924.0
Wisconsin,Wood County,55684.0,72892.0
Wisconsin,Adams County,48906.0,20208.0
Wisconsin,Bayfield County,57257.0,15088.0
Wisconsin,Burnett County,53555.0,15363.0
Wisconsin,Clark County,54463.0,34668.0
Wisconsin,Dane County,75179.0,542459.0
Wisconsin,Douglas County,56855.0,43497.0
Wisconsin,Florence County,50821.0,4312.0
Wisconsin,Grant County,54144.0,51570.0
Wisconsin,Iowa County,68714.0,23632.0
Wisconsin,Jefferson County,67167.0,84837.0
Wisconsin,Kewaunee County,68474.0,20398.0
Wisconsin,Langlade County,52074.0,19167.0
Wisconsin,Marathon County,63029.0,135485.0
Wisconsin,Menominee County,47188.0,4566.0
Wisconsin,Oneida County,58156.0,35480.0
Wisconsin,Pepin County,58750.0,7261.0
Wisconsin,Portage County,60316.0,70822.0
Wisconsin,Richland County,52052.0,17408.0
Wisconsin,St. Croix County,84985.0,89702.0
Wyoming,Albany County,51362.0,38664.0
Wyoming,Big Horn County,51237.0,11809.0
Wyoming,Campbell County,80887.0,46958.0
Wyoming,Carbon County,62423.0,15073.0
Wyoming,Converse County,73806.0,13842.0
Wyoming,Crook County,66898.0,7502.0
Wyoming,Fremont County,54291.0,39711.0
Wyoming,Goshen County,55955.0,13301.0
Wyoming,Johnson County,56565.0,8518.0
Wyoming,Laramie County,69369.0,99272.0
Wyoming,Lincoln County,71898.0,19640.0
Wyoming,Niobrara County,46111.0,2377.0
Wyoming,Park County,63684.0,29273.0
Wyoming,Sheridan County,59380.0,30397.0
Wyoming,Sublette County,78655.0,9865.0
Wyoming,Teton County,87053.0,23356.0
Wyoming,Uinta County,72458.0,20374.0
Wyoming,Weston County,53333.0,6942.0
Wyoming,Hot Springs County,53398.0,4550.0
Wyoming,Natrona County,62168.0,80067.0
Wyoming,Platte County,57784.0,8572.0
Wyoming,Sweetwater County,73384.0,43352.0
Wyoming,Washakie County,57306.0,7933.0
